clk i_ni i_router o_ni o_router vnet flits
7313 5 5 24 8 0 8
7313 5 5 22 6 1 8
7313 6 6 23 7 0 8
7313 7 7 25 9 0 8
7313 8 8 23 7 0 8
7313 9 9 23 7 0 8
7321 0 0 17 1 0 8
7321 1 1 18 2 0 8
7321 1 1 19 3 1 8
7321 2 2 19 3 0 8
7321 3 3 20 4 0 8
7321 3 3 21 5 1 8
7321 4 4 21 5 0 8
7321 5 5 24 8 0 8
7321 5 5 22 6 1 8
7321 6 6 23 7 0 8
7321 7 7 25 9 0 8
7321 8 8 23 7 0 8
7321 9 9 23 7 0 8
7329 0 0 17 1 0 8
7329 1 1 18 2 0 8
7329 1 1 19 3 1 8
7329 2 2 19 3 0 8
7329 3 3 20 4 0 8
7329 3 3 21 5 1 8
7329 4 4 21 5 0 8
7329 5 5 24 8 0 8
7329 5 5 22 6 1 8
7329 6 6 23 7 0 8
7329 7 7 25 9 0 8
7329 8 8 23 7 0 8
7329 9 9 23 7 0 8
7337 0 0 17 1 0 8
7337 1 1 18 2 0 8
7337 1 1 19 3 1 8
7337 2 2 19 3 0 8
7337 3 3 20 4 0 8
7337 3 3 21 5 1 8
7337 4 4 21 5 0 8
7337 5 5 24 8 0 8
7337 5 5 22 6 1 8
7337 6 6 23 7 0 8
7337 7 7 25 9 0 8
7337 8 8 23 7 0 8
7337 9 9 23 7 0 8
7345 0 0 17 1 0 8
7345 1 1 18 2 0 8
7345 1 1 19 3 1 8
7345 2 2 19 3 0 8
7345 3 3 20 4 0 8
7345 3 3 21 5 1 8
7345 4 4 21 5 0 8
7345 5 5 24 8 0 8
7345 5 5 22 6 1 8
7345 6 6 23 7 0 8
7345 7 7 25 9 0 8
7345 8 8 23 7 0 8
7345 9 9 23 7 0 8
7353 0 0 17 1 0 8
7353 1 1 18 2 0 8
7353 1 1 19 3 1 8
7353 2 2 19 3 0 8
7353 3 3 20 4 0 8
7353 3 3 21 5 1 8
7353 4 4 21 5 0 8
7353 5 5 24 8 0 8
7353 5 5 22 6 1 8
7353 6 6 23 7 0 8
7353 7 7 25 9 0 8
7353 8 8 23 7 0 8
7353 9 9 23 7 0 8
7361 0 0 17 1 0 8
7361 1 1 18 2 0 8
7361 1 1 19 3 1 8
7361 2 2 19 3 0 8
7361 3 3 20 4 0 8
7361 3 3 21 5 1 8
7361 4 4 21 5 0 8
7361 5 5 24 8 0 8
7361 5 5 22 6 1 8
7361 6 6 23 7 0 8
7361 7 7 25 9 0 8
7361 8 8 23 7 0 8
7361 9 9 23 7 0 8
7369 0 0 17 1 0 8
7369 1 1 18 2 0 8
7369 1 1 19 3 1 8
7369 2 2 19 3 0 8
7369 3 3 20 4 0 8
7369 3 3 21 5 1 8
7369 4 4 21 5 0 8
7369 5 5 24 8 0 8
7369 5 5 22 6 1 8
7369 6 6 23 7 0 8
7369 7 7 25 9 0 8
7369 8 8 23 7 0 8
7369 9 9 23 7 0 8
7377 0 0 17 1 0 8
7377 1 1 18 2 0 8
7377 1 1 19 3 1 8
7377 2 2 19 3 0 8
7377 3 3 20 4 0 8
7377 3 3 21 5 1 8
7377 4 4 21 5 0 8
7377 5 5 24 8 0 8
7377 5 5 22 6 1 8
7377 6 6 23 7 0 8
7377 7 7 25 9 0 8
7377 8 8 23 7 0 8
7377 9 9 23 7 0 8
7385 0 0 17 1 0 8
7385 1 1 18 2 0 8
7385 1 1 19 3 1 8
7385 2 2 19 3 0 8
7385 3 3 20 4 0 8
7385 3 3 21 5 1 8
7385 4 4 21 5 0 8
7385 5 5 24 8 0 8
7385 5 5 22 6 1 8
7385 6 6 23 7 0 8
7385 7 7 25 9 0 8
7385 8 8 23 7 0 8
7385 9 9 23 7 0 8
7393 0 0 17 1 0 8
7393 1 1 18 2 0 8
7393 1 1 19 3 1 8
7393 2 2 19 3 0 8
7393 3 3 20 4 0 8
7393 3 3 21 5 1 8
7393 4 4 21 5 0 8
7393 5 5 24 8 0 8
7393 5 5 22 6 1 8
7393 6 6 23 7 0 8
7393 7 7 25 9 0 8
7393 8 8 23 7 0 8
7393 9 9 23 7 0 8
7401 0 0 17 1 0 8
7401 1 1 18 2 0 8
7401 1 1 19 3 1 8
7401 2 2 19 3 0 8
7401 3 3 20 4 0 8
7401 3 3 21 5 1 8
7401 4 4 21 5 0 8
7401 5 5 24 8 0 8
7401 5 5 22 6 1 8
7401 6 6 23 7 0 8
7401 7 7 25 9 0 8
7401 8 8 23 7 0 8
7401 9 9 23 7 0 8
7409 0 0 17 1 0 8
7409 1 1 18 2 0 8
7409 1 1 19 3 1 8
7409 2 2 19 3 0 8
7409 3 3 20 4 0 8
7409 3 3 21 5 1 8
7409 4 4 21 5 0 8
7409 5 5 24 8 0 8
7409 5 5 22 6 1 8
7409 6 6 23 7 0 8
7409 7 7 25 9 0 8
7409 8 8 23 7 0 8
7409 9 9 23 7 0 8
7417 0 0 17 1 0 8
7417 1 1 18 2 0 8
7417 1 1 19 3 1 8
7417 2 2 19 3 0 8
7417 3 3 20 4 0 8
7417 3 3 21 5 1 8
7417 4 4 21 5 0 8
7417 5 5 24 8 0 8
7417 5 5 22 6 1 8
7417 6 6 23 7 0 8
7417 7 7 25 9 0 8
7417 8 8 23 7 0 8
7417 9 9 23 7 0 8
7425 0 0 17 1 0 8
7425 1 1 18 2 0 8
7425 1 1 19 3 1 8
7425 2 2 19 3 0 8
7425 3 3 20 4 0 8
7425 3 3 21 5 1 8
7425 4 4 21 5 0 8
7425 5 5 24 8 0 8
7425 5 5 22 6 1 8
7425 6 6 23 7 0 8
7425 7 7 25 9 0 8
7425 8 8 23 7 0 8
7425 9 9 23 7 0 8
7433 0 0 17 1 0 8
7433 1 1 18 2 0 8
7433 1 1 19 3 1 8
7433 2 2 19 3 0 8
7433 3 3 20 4 0 8
7433 3 3 21 5 1 8
7433 4 4 21 5 0 8
7433 5 5 24 8 0 8
7433 5 5 22 6 1 8
7433 6 6 23 7 0 8
7433 7 7 25 9 0 8
7433 8 8 23 7 0 8
7433 9 9 23 7 0 8
7441 0 0 17 1 0 8
7441 1 1 18 2 0 8
7441 1 1 19 3 1 8
7441 2 2 19 3 0 8
7441 3 3 20 4 0 8
7441 3 3 21 5 1 8
7441 4 4 21 5 0 8
7441 5 5 24 8 0 8
7441 5 5 22 6 1 8
7441 6 6 23 7 0 8
7441 7 7 25 9 0 8
7441 8 8 23 7 0 8
7441 9 9 23 7 0 8
7449 0 0 17 1 0 8
7449 1 1 18 2 0 8
7449 1 1 19 3 1 8
7449 2 2 19 3 0 8
7449 3 3 20 4 0 8
7449 3 3 21 5 1 8
7449 4 4 21 5 0 8
7449 5 5 24 8 0 8
7449 5 5 22 6 1 8
7449 6 6 23 7 0 8
7449 7 7 25 9 0 8
7449 8 8 23 7 0 8
7449 9 9 23 7 0 8
7457 0 0 17 1 0 8
7457 1 1 18 2 0 8
7457 1 1 19 3 1 8
7457 2 2 19 3 0 8
7457 3 3 20 4 0 8
7457 3 3 21 5 1 8
7457 4 4 21 5 0 8
7457 5 5 24 8 0 8
7457 5 5 22 6 1 8
7457 6 6 23 7 0 8
7457 7 7 25 9 0 8
7457 8 8 23 7 0 8
7457 9 9 23 7 0 8
7465 0 0 17 1 0 8
7465 1 1 18 2 0 8
7465 1 1 19 3 1 8
7465 2 2 19 3 0 8
7465 3 3 20 4 0 8
7465 3 3 21 5 1 8
7465 4 4 21 5 0 8
7465 5 5 24 8 0 8
7465 5 5 22 6 1 8
7465 6 6 23 7 0 8
7465 7 7 25 9 0 8
7465 8 8 23 7 0 8
7465 9 9 23 7 0 8
7473 0 0 17 1 0 8
7473 1 1 18 2 0 8
7473 1 1 19 3 1 8
7473 2 2 19 3 0 8
7473 3 3 20 4 0 8
7473 3 3 21 5 1 8
7473 4 4 21 5 0 8
7473 5 5 24 8 0 8
7473 5 5 22 6 1 8
7473 6 6 23 7 0 8
7473 7 7 25 9 0 8
7473 8 8 23 7 0 8
7473 9 9 23 7 0 8
7481 0 0 17 1 0 8
7481 1 1 18 2 0 8
7481 1 1 19 3 1 8
7481 2 2 19 3 0 8
7481 3 3 20 4 0 8
7481 3 3 21 5 1 8
7481 4 4 21 5 0 8
7481 5 5 24 8 0 8
7481 5 5 22 6 1 8
7481 6 6 23 7 0 8
7481 7 7 25 9 0 8
7481 8 8 23 7 0 8
7481 9 9 23 7 0 8
7489 0 0 17 1 0 8
7489 1 1 18 2 0 8
7489 1 1 19 3 1 8
7489 2 2 19 3 0 8
7489 3 3 20 4 0 8
7489 3 3 21 5 1 8
7489 4 4 21 5 0 8
7489 5 5 24 8 0 8
7489 5 5 22 6 1 8
7489 6 6 23 7 0 8
7489 7 7 25 9 0 8
7489 8 8 23 7 0 8
7489 9 9 23 7 0 8
7497 0 0 17 1 0 8
7497 1 1 18 2 0 8
7497 1 1 19 3 1 8
7497 2 2 19 3 0 8
7497 3 3 20 4 0 8
7497 3 3 21 5 1 8
7497 4 4 21 5 0 8
7497 5 5 24 8 0 8
7497 5 5 22 6 1 8
7497 6 6 23 7 0 8
7497 7 7 25 9 0 8
7497 8 8 23 7 0 8
7497 9 9 23 7 0 8
7505 0 0 17 1 0 8
7505 1 1 18 2 0 8
7505 1 1 19 3 1 8
7505 2 2 19 3 0 8
7505 3 3 20 4 0 8
7505 3 3 21 5 1 8
7505 4 4 21 5 0 8
7505 5 5 24 8 0 8
7505 5 5 22 6 1 8
7505 6 6 23 7 0 8
7505 7 7 25 9 0 8
7505 8 8 23 7 0 8
7505 9 9 23 7 0 8
7513 0 0 17 1 0 8
7513 1 1 18 2 0 8
7513 1 1 19 3 1 8
7513 2 2 19 3 0 8
7513 3 3 20 4 0 8
7513 3 3 21 5 1 8
7513 4 4 21 5 0 8
7513 5 5 24 8 0 8
7513 5 5 22 6 1 8
7513 6 6 23 7 0 8
7513 7 7 25 9 0 8
7513 8 8 23 7 0 8
7513 9 9 23 7 0 8
7521 0 0 17 1 0 8
7521 1 1 18 2 0 8
7521 1 1 19 3 1 8
7521 2 2 19 3 0 8
7521 3 3 20 4 0 8
7521 3 3 21 5 1 8
7521 4 4 21 5 0 8
7521 5 5 24 8 0 8
7521 5 5 22 6 1 8
7521 6 6 23 7 0 8
7521 7 7 25 9 0 8
7521 8 8 23 7 0 8
7521 9 9 23 7 0 8
7529 0 0 17 1 0 8
7529 1 1 18 2 0 8
7529 1 1 19 3 1 8
7529 2 2 19 3 0 8
7529 3 3 20 4 0 8
7529 3 3 21 5 1 8
7529 4 4 21 5 0 8
7529 5 5 24 8 0 8
7529 5 5 22 6 1 8
7529 6 6 23 7 0 8
7529 7 7 25 9 0 8
7529 8 8 23 7 0 8
7529 9 9 23 7 0 8
7537 0 0 17 1 0 8
7537 1 1 18 2 0 8
7537 1 1 19 3 1 8
7537 2 2 19 3 0 8
7537 3 3 20 4 0 8
7537 3 3 21 5 1 8
7537 4 4 21 5 0 8
7537 5 5 24 8 0 8
7537 5 5 22 6 1 8
7537 6 6 23 7 0 8
7537 7 7 25 9 0 8
7537 8 8 23 7 0 8
7537 9 9 23 7 0 8
7545 0 0 17 1 0 8
7545 1 1 18 2 0 8
7545 1 1 19 3 1 8
7545 2 2 19 3 0 8
7545 3 3 20 4 0 8
7545 3 3 21 5 1 8
7545 4 4 21 5 0 8
7545 5 5 24 8 0 8
7545 5 5 22 6 1 8
7545 6 6 23 7 0 8
7545 7 7 25 9 0 8
7545 8 8 23 7 0 8
7545 9 9 23 7 0 8
7553 0 0 17 1 0 8
7553 1 1 18 2 0 8
7553 1 1 19 3 1 8
7553 2 2 19 3 0 8
7553 3 3 20 4 0 8
7553 3 3 21 5 1 8
7553 4 4 21 5 0 8
7553 5 5 24 8 0 8
7553 5 5 22 6 1 8
7553 6 6 23 7 0 8
7553 7 7 25 9 0 8
7553 8 8 23 7 0 8
7553 9 9 23 7 0 8
7561 0 0 17 1 0 8
7561 1 1 18 2 0 8
7561 1 1 19 3 1 8
7561 2 2 19 3 0 8
7561 3 3 20 4 0 8
7561 3 3 21 5 1 8
7561 4 4 21 5 0 8
7561 5 5 24 8 0 8
7561 5 5 22 6 1 8
7561 6 6 23 7 0 8
7561 7 7 25 9 0 8
7561 8 8 23 7 0 8
7561 9 9 23 7 0 8
7569 0 0 17 1 0 8
7569 1 1 18 2 0 8
7569 1 1 19 3 1 8
7569 2 2 19 3 0 8
7569 3 3 20 4 0 8
7569 3 3 21 5 1 8
7569 4 4 21 5 0 8
7569 5 5 24 8 0 8
7569 5 5 22 6 1 8
7569 6 6 23 7 0 8
7569 7 7 25 9 0 8
7569 8 8 23 7 0 8
7569 9 9 23 7 0 8
7577 0 0 17 1 0 8
7577 1 1 18 2 0 8
7577 1 1 19 3 1 8
7577 2 2 19 3 0 8
7577 3 3 20 4 0 8
7577 3 3 21 5 1 8
7577 4 4 21 5 0 8
7577 5 5 24 8 0 8
7577 5 5 22 6 1 8
7577 6 6 23 7 0 8
7577 7 7 25 9 0 8
7577 8 8 23 7 0 8
7577 9 9 23 7 0 8
7585 0 0 17 1 0 8
7585 1 1 18 2 0 8
7585 1 1 19 3 1 8
7585 2 2 19 3 0 8
7585 3 3 20 4 0 8
7585 3 3 21 5 1 8
7585 4 4 21 5 0 8
7585 5 5 24 8 0 8
7585 5 5 22 6 1 8
7585 6 6 23 7 0 8
7585 7 7 25 9 0 8
7585 8 8 23 7 0 8
7585 9 9 23 7 0 8
7593 0 0 17 1 0 8
7593 1 1 18 2 0 8
7593 1 1 19 3 1 8
7593 2 2 19 3 0 8
7593 3 3 20 4 0 8
7593 3 3 21 5 1 8
7593 4 4 21 5 0 8
7593 5 5 24 8 0 8
7593 5 5 22 6 1 8
7593 6 6 23 7 0 8
7593 7 7 25 9 0 8
7593 8 8 23 7 0 8
7593 9 9 23 7 0 8
7601 0 0 17 1 0 8
7601 1 1 18 2 0 8
7601 1 1 19 3 1 8
7601 2 2 19 3 0 8
7601 3 3 20 4 0 8
7601 3 3 21 5 1 8
7601 4 4 21 5 0 8
7601 5 5 24 8 0 8
7601 5 5 22 6 1 8
7601 6 6 23 7 0 8
7601 7 7 25 9 0 8
7601 8 8 23 7 0 8
7601 9 9 23 7 0 8
7609 0 0 17 1 0 8
7609 1 1 18 2 0 8
7609 1 1 19 3 1 8
7609 2 2 19 3 0 8
7609 3 3 20 4 0 8
7609 3 3 21 5 1 8
7609 4 4 21 5 0 8
7609 5 5 24 8 0 8
7609 5 5 22 6 1 8
7609 6 6 23 7 0 8
7609 7 7 25 9 0 8
7609 8 8 23 7 0 8
7609 9 9 23 7 0 8
7617 0 0 17 1 0 8
7617 1 1 18 2 0 8
7617 1 1 19 3 1 8
7617 2 2 19 3 0 8
7617 3 3 20 4 0 8
7617 3 3 21 5 1 8
7617 4 4 21 5 0 8
7617 5 5 24 8 0 8
7617 5 5 22 6 1 8
7617 6 6 23 7 0 8
7617 7 7 25 9 0 8
7617 8 8 23 7 0 8
7617 9 9 23 7 0 8
7625 0 0 17 1 0 8
7625 1 1 18 2 0 8
7625 1 1 19 3 1 8
7625 2 2 19 3 0 8
7625 3 3 20 4 0 8
7625 3 3 21 5 1 8
7625 4 4 21 5 0 8
7625 5 5 24 8 0 8
7625 5 5 22 6 1 8
7625 6 6 23 7 0 8
7625 7 7 25 9 0 8
7625 8 8 23 7 0 8
7625 9 9 23 7 0 8
7633 0 0 17 1 0 8
7633 1 1 18 2 0 8
7633 1 1 19 3 1 8
7633 2 2 19 3 0 8
7633 3 3 20 4 0 8
7633 3 3 21 5 1 8
7633 4 4 21 5 0 8
7633 5 5 24 8 0 8
7633 5 5 22 6 1 8
7633 6 6 23 7 0 8
7633 7 7 25 9 0 8
7633 8 8 23 7 0 8
7633 9 9 23 7 0 8
7641 0 0 17 1 0 8
7641 1 1 18 2 0 8
7641 1 1 19 3 1 8
7641 2 2 19 3 0 8
7641 3 3 20 4 0 8
7641 3 3 21 5 1 8
7641 4 4 21 5 0 8
7641 5 5 24 8 0 8
7641 5 5 22 6 1 8
7641 6 6 23 7 0 8
7641 7 7 25 9 0 8
7641 8 8 23 7 0 8
7641 9 9 23 7 0 8
7649 0 0 17 1 0 8
7649 1 1 18 2 0 8
7649 1 1 19 3 1 8
7649 2 2 19 3 0 8
7649 3 3 20 4 0 8
7649 3 3 21 5 1 8
7649 4 4 21 5 0 8
7649 5 5 24 8 0 8
7649 5 5 22 6 1 8
7649 6 6 23 7 0 8
7649 7 7 25 9 0 8
7649 8 8 23 7 0 8
7649 9 9 23 7 0 8
7657 0 0 17 1 0 8
7657 1 1 18 2 0 8
7657 1 1 19 3 1 8
7657 2 2 19 3 0 8
7657 3 3 20 4 0 8
7657 3 3 21 5 1 8
7657 4 4 21 5 0 8
7657 5 5 24 8 0 8
7657 5 5 22 6 1 8
7657 6 6 23 7 0 8
7657 7 7 25 9 0 8
7657 8 8 23 7 0 8
7657 9 9 23 7 0 8
7665 0 0 17 1 0 8
7665 1 1 18 2 0 8
7665 1 1 19 3 1 8
7665 2 2 19 3 0 8
7665 3 3 20 4 0 8
7665 3 3 21 5 1 8
7665 4 4 21 5 0 8
7665 5 5 24 8 0 8
7665 5 5 22 6 1 8
7665 6 6 23 7 0 8
7665 7 7 25 9 0 8
7665 8 8 23 7 0 8
7665 9 9 23 7 0 8
7673 0 0 17 1 0 8
7673 1 1 18 2 0 8
7673 1 1 19 3 1 8
7673 2 2 19 3 0 8
7673 3 3 20 4 0 8
7673 3 3 21 5 1 8
7673 4 4 21 5 0 8
7673 5 5 24 8 0 8
7673 5 5 22 6 1 8
7673 6 6 23 7 0 8
7673 7 7 25 9 0 8
7673 8 8 23 7 0 8
7673 9 9 23 7 0 8
7681 0 0 17 1 0 8
7681 1 1 18 2 0 8
7681 1 1 19 3 1 8
7681 2 2 19 3 0 8
7681 3 3 20 4 0 8
7681 3 3 21 5 1 8
7681 4 4 21 5 0 8
7681 5 5 24 8 0 8
7681 5 5 22 6 1 8
7681 6 6 23 7 0 8
7681 7 7 25 9 0 8
7681 8 8 23 7 0 8
7681 9 9 23 7 0 8
7689 0 0 17 1 0 8
7689 1 1 18 2 0 8
7689 1 1 19 3 1 8
7689 2 2 19 3 0 8
7689 3 3 20 4 0 8
7689 3 3 21 5 1 8
7689 4 4 21 5 0 8
7689 5 5 24 8 0 8
7689 5 5 22 6 1 8
7689 6 6 23 7 0 8
7689 7 7 25 9 0 8
7689 8 8 23 7 0 8
7689 9 9 23 7 0 8
7697 0 0 17 1 0 8
7697 1 1 18 2 0 8
7697 1 1 19 3 1 8
7697 2 2 19 3 0 8
7697 3 3 20 4 0 8
7697 3 3 21 5 1 8
7697 4 4 21 5 0 8
7697 5 5 24 8 0 8
7697 5 5 22 6 1 8
7697 6 6 23 7 0 8
7697 7 7 25 9 0 8
7697 8 8 23 7 0 8
7697 9 9 23 7 0 8
7705 0 0 17 1 0 8
7705 1 1 18 2 0 8
7705 1 1 19 3 1 8
7705 2 2 19 3 0 8
7705 3 3 20 4 0 8
7705 3 3 21 5 1 8
7705 4 4 21 5 0 8
7705 5 5 24 8 0 8
7705 5 5 22 6 1 8
7705 6 6 23 7 0 8
7705 7 7 25 9 0 8
7705 8 8 23 7 0 8
7705 9 9 23 7 0 8
7713 0 0 17 1 0 8
7713 1 1 18 2 0 8
7713 1 1 19 3 1 8
7713 2 2 19 3 0 8
7713 3 3 20 4 0 8
7713 3 3 21 5 1 8
7713 4 4 21 5 0 8
7713 5 5 24 8 0 8
7713 5 5 22 6 1 8
7713 6 6 23 7 0 8
7713 7 7 25 9 0 8
7713 8 8 23 7 0 8
7713 9 9 23 7 0 8
7721 0 0 17 1 0 8
7721 1 1 18 2 0 8
7721 1 1 19 3 1 8
7721 2 2 19 3 0 8
7721 3 3 20 4 0 8
7721 3 3 21 5 1 8
7721 4 4 21 5 0 8
7721 5 5 24 8 0 8
7721 5 5 22 6 1 8
7721 6 6 23 7 0 8
7721 7 7 25 9 0 8
7721 8 8 23 7 0 8
7721 9 9 23 7 0 8
7729 0 0 17 1 0 8
7729 1 1 18 2 0 8
7729 1 1 19 3 1 8
7729 2 2 19 3 0 8
7729 3 3 20 4 0 8
7729 3 3 21 5 1 8
7729 4 4 21 5 0 8
7729 5 5 24 8 0 8
7729 5 5 22 6 1 8
7729 6 6 23 7 0 8
7729 7 7 25 9 0 8
7729 8 8 23 7 0 8
7729 9 9 23 7 0 8
7737 0 0 17 1 0 8
7737 1 1 18 2 0 8
7737 1 1 19 3 1 8
7737 2 2 19 3 0 8
7737 3 3 20 4 0 8
7737 3 3 21 5 1 8
7737 4 4 21 5 0 8
7737 5 5 24 8 0 8
7737 5 5 22 6 1 8
7737 6 6 23 7 0 8
7737 7 7 25 9 0 8
7737 8 8 23 7 0 8
7737 9 9 23 7 0 8
7745 0 0 17 1 0 8
7745 1 1 18 2 0 8
7745 1 1 19 3 1 8
7745 2 2 19 3 0 8
7745 3 3 20 4 0 8
7745 3 3 21 5 1 8
7745 4 4 21 5 0 8
7745 5 5 24 8 0 8
7745 5 5 22 6 1 8
7745 6 6 23 7 0 8
7745 7 7 25 9 0 8
7745 8 8 23 7 0 8
7745 9 9 23 7 0 8
7753 0 0 17 1 0 8
7753 1 1 18 2 0 8
7753 1 1 19 3 1 8
7753 2 2 19 3 0 8
7753 3 3 20 4 0 8
7753 3 3 21 5 1 8
7753 4 4 21 5 0 8
7753 5 5 24 8 0 8
7753 5 5 22 6 1 8
7753 6 6 23 7 0 8
7753 7 7 25 9 0 8
7753 8 8 23 7 0 8
7753 9 9 23 7 0 8
7761 0 0 17 1 0 8
7761 1 1 18 2 0 8
7761 1 1 19 3 1 8
7761 2 2 19 3 0 8
7761 3 3 20 4 0 8
7761 3 3 21 5 1 8
7761 4 4 21 5 0 8
7761 5 5 24 8 0 8
7761 5 5 22 6 1 8
7761 6 6 23 7 0 8
7761 7 7 25 9 0 8
7761 8 8 23 7 0 8
7761 9 9 23 7 0 8
7769 0 0 17 1 0 8
7769 1 1 18 2 0 8
7769 1 1 19 3 1 8
7769 2 2 19 3 0 8
7769 3 3 20 4 0 8
7769 3 3 21 5 1 8
7769 4 4 21 5 0 8
7769 5 5 24 8 0 8
7769 5 5 22 6 1 8
7769 6 6 23 7 0 8
7769 7 7 25 9 0 8
7769 8 8 23 7 0 8
7769 9 9 23 7 0 8
7777 0 0 17 1 0 8
7777 1 1 18 2 0 8
7777 1 1 19 3 1 8
7777 2 2 19 3 0 8
7777 3 3 20 4 0 8
7777 3 3 21 5 1 8
7777 4 4 21 5 0 8
7777 5 5 24 8 0 8
7777 5 5 22 6 1 8
7777 6 6 23 7 0 8
7777 7 7 25 9 0 8
7777 8 8 23 7 0 8
7777 9 9 23 7 0 8
7785 0 0 17 1 0 8
7785 1 1 18 2 0 8
7785 1 1 19 3 1 8
7785 2 2 19 3 0 8
7785 3 3 20 4 0 8
7785 3 3 21 5 1 8
7785 4 4 21 5 0 8
7785 5 5 24 8 0 8
7785 5 5 22 6 1 8
7785 6 6 23 7 0 8
7785 7 7 25 9 0 8
7785 8 8 23 7 0 8
7785 9 9 23 7 0 8
7793 0 0 17 1 0 8
7793 1 1 18 2 0 8
7793 1 1 19 3 1 8
7793 2 2 19 3 0 8
7793 3 3 20 4 0 8
7793 3 3 21 5 1 8
7793 4 4 21 5 0 8
7793 5 5 24 8 0 8
7793 5 5 22 6 1 8
7793 6 6 23 7 0 8
7793 7 7 25 9 0 8
7793 8 8 23 7 0 8
7793 9 9 23 7 0 8
7801 0 0 17 1 0 8
7801 1 1 18 2 0 8
7801 1 1 19 3 1 8
7801 2 2 19 3 0 8
7801 3 3 20 4 0 8
7801 3 3 21 5 1 8
7801 4 4 21 5 0 8
7801 5 5 24 8 0 8
7801 5 5 22 6 1 8
7801 6 6 23 7 0 8
7801 7 7 25 9 0 8
7801 8 8 23 7 0 8
7801 9 9 23 7 0 8
7809 0 0 17 1 0 8
7809 1 1 18 2 0 8
7809 1 1 19 3 1 8
7809 2 2 19 3 0 8
7809 3 3 20 4 0 8
7809 3 3 21 5 1 8
7809 4 4 21 5 0 8
7809 5 5 24 8 0 8
7809 5 5 22 6 1 8
7809 6 6 23 7 0 8
7809 7 7 25 9 0 8
7809 8 8 23 7 0 8
7809 9 9 23 7 0 8
7817 0 0 17 1 0 8
7817 1 1 18 2 0 8
7817 1 1 19 3 1 8
7817 2 2 19 3 0 8
7817 3 3 20 4 0 8
7817 3 3 21 5 1 8
7817 4 4 21 5 0 8
7817 5 5 24 8 0 8
7817 5 5 22 6 1 8
7817 6 6 23 7 0 8
7817 7 7 25 9 0 8
7817 8 8 23 7 0 8
7817 9 9 23 7 0 8
7825 0 0 17 1 0 8
7825 1 1 18 2 0 8
7825 1 1 19 3 1 8
7825 2 2 19 3 0 8
7825 3 3 20 4 0 8
7825 3 3 21 5 1 8
7825 4 4 21 5 0 8
7825 5 5 24 8 0 8
7825 5 5 22 6 1 8
7825 6 6 23 7 0 8
7825 7 7 25 9 0 8
7825 8 8 23 7 0 8
7825 9 9 23 7 0 8
7833 0 0 17 1 0 8
7833 1 1 18 2 0 8
7833 1 1 19 3 1 8
7833 2 2 19 3 0 8
7833 3 3 20 4 0 8
7833 3 3 21 5 1 8
7833 4 4 21 5 0 8
7833 5 5 24 8 0 8
7833 5 5 22 6 1 8
7833 6 6 23 7 0 8
7833 7 7 25 9 0 8
7833 8 8 23 7 0 8
7833 9 9 23 7 0 8
7841 0 0 17 1 0 8
7841 1 1 18 2 0 8
7841 1 1 19 3 1 8
7841 2 2 19 3 0 8
7841 3 3 20 4 0 8
7841 3 3 21 5 1 8
7841 4 4 21 5 0 8
7841 5 5 24 8 0 8
7841 5 5 22 6 1 8
7841 6 6 23 7 0 8
7841 7 7 25 9 0 8
7841 8 8 23 7 0 8
7841 9 9 23 7 0 8
7849 0 0 17 1 0 8
7849 1 1 18 2 0 8
7849 1 1 19 3 1 8
7849 2 2 19 3 0 8
7849 3 3 20 4 0 8
7849 3 3 21 5 1 8
7849 4 4 21 5 0 8
7849 5 5 24 8 0 8
7849 5 5 22 6 1 8
7849 6 6 23 7 0 8
7849 7 7 25 9 0 8
7849 8 8 23 7 0 8
7849 9 9 23 7 0 8
7857 0 0 17 1 0 8
7857 1 1 18 2 0 8
7857 1 1 19 3 1 8
7857 2 2 19 3 0 8
7857 3 3 20 4 0 8
7857 3 3 21 5 1 8
7857 4 4 21 5 0 8
7857 5 5 24 8 0 8
7857 5 5 22 6 1 8
7857 6 6 23 7 0 8
7857 7 7 25 9 0 8
7857 8 8 23 7 0 8
7857 9 9 23 7 0 8
7865 0 0 17 1 0 8
7865 1 1 18 2 0 8
7865 1 1 19 3 1 8
7865 2 2 19 3 0 8
7865 3 3 20 4 0 8
7865 3 3 21 5 1 8
7865 4 4 21 5 0 8
7865 5 5 24 8 0 8
7865 5 5 22 6 1 8
7865 6 6 23 7 0 8
7865 7 7 25 9 0 8
7865 8 8 23 7 0 8
7865 9 9 23 7 0 8
7873 0 0 17 1 0 8
7873 1 1 18 2 0 8
7873 1 1 19 3 1 8
7873 2 2 19 3 0 8
7873 3 3 20 4 0 8
7873 3 3 21 5 1 8
7873 4 4 21 5 0 8
7873 5 5 24 8 0 8
7873 5 5 22 6 1 8
7873 6 6 23 7 0 8
7873 7 7 25 9 0 8
7873 8 8 23 7 0 8
7873 9 9 23 7 0 8
7881 0 0 17 1 0 8
7881 1 1 18 2 0 8
7881 1 1 19 3 1 8
7881 2 2 19 3 0 8
7881 3 3 20 4 0 8
7881 3 3 21 5 1 8
7881 4 4 21 5 0 8
7881 5 5 24 8 0 8
7881 5 5 22 6 1 8
7881 6 6 23 7 0 8
7881 7 7 25 9 0 8
7881 8 8 23 7 0 8
7881 9 9 23 7 0 8
7889 0 0 17 1 0 8
7889 1 1 18 2 0 8
